자치구,행정동,성별,연령대,총인구수,1인가구수,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
구로구,구로2동,1,40,4030,565,19.1,427,63.1,686,21.4,495,1856.5,819,781.2,427,34.2,243,125.5,634,217.0,572,252.60000000000002,759,56.1,190,0.0,2243,-0.8,2246,21.700000000000003,3675,8.600000000000001,3987,3.4
구로구,구로2동,1,50,5862,902,11.9,677,86.0,987,33.1,845,2539.2,1139,1128.3,709,48.900000000000006,353,133.9,1251,167.6,1226,186.4,1588,54.900000000000006,296,-0.30000000000000004,4778,-1.7,5070,21.700000000000003,5764,10.6,5845,5.1
구로구,구로2동,1,60,2315,442,3.7,549,54.2,839,23.5,712,1436.6,941,676.3,613,34.3,219,97.6,1055,75.6,1080,90.3,1171,35.1,193,-1.0,2218,-2.0,2260,13.0,2312,6.7,2314,1.7
구로구,구로2동,2,20,2502,363,25.5,152,49.8,213,22.3,193,1153.6,285,692.6,153,30.8,36,88.4,87,172.4,74,256.7,123,53.599999999999994,26,0.30000000000000004,455,-0.1,355,30.5,2272,5.2,2394,3.4
구로구,구로2동,2,30,2558,498,17.1,222,48.0,299,19.9,367,939.0999999999999,397,650.5,211,29.6,84,84.9,141,195.1,98,305.6,201,55.2,36,0.1,919,-0.4,507,26.700000000000003,2260,6.9,2425,3.4
구로구,구로2동,2,40,3444,464,8.8,347,45.8,517,17.1,602,886.5,719,551.7,321,27.4,149,84.0,337,158.6,225,252.6,630,41.5,110,-0.1,1992,-0.8,1672,19.0,3173,8.0,3377,3.4
구로구,구로2동,2,50,5646,892,6.3,790,66.2,1076,26.9,1245,1295.0,1435,817.7,762,39.0,272,113.6,918,145.2,896,212.3,1738,41.900000000000006,208,-0.6000000000000001,4657,-1.7,4771,19.1,5578,15.899999999999999,5602,5.1
구로구,구로2동,2,60,2959,705,2.6,910,41.1,1280,17.6,1165,837.9000000000001,1475,485.70000000000005,999,25.5,480,89.7,1594,65.7,1609,91.9,1841,31.3,427,-1.2,2839,-1.9,2886,23.5,2948,14.2,2949,3.4
구로구,구로3동,1,20,2317,1353,30.4,285,41.1,332,19.1,318,1198.1999999999998,336,717.8,261,23.9,56,142.89999999999998,140,207.2,107,193.6,203,63.5,27,0.5,617,-0.30000000000000004,395,31.8,1915,6.9,2284,3.4
구로구,구로3동,1,30,3732,1911,24.1,573,49.8,746,20.9,636,1466.6,707,834.8,570,28.2,203,128.6,512,248.6,414,251.20000000000002,628,64.6,127,0.2,1370,-0.5,1000,31.5,3094,7.3,3642,3.4
구로구,구로3동,1,40,2368,552,16.5,334,56.099999999999994,464,20.1,367,1758.7,449,803.0,327,30.4,138,118.5,395,203.5,299,236.39999999999998,459,53.2,104,-0.1,1190,-0.7,1250,21.1,2081,7.9,2323,3.4
구로구,구로3동,1,50,2268,262,10.8,302,85.7,407,33.1,358,2676.0,458,1182.2,312,45.5,137,135.2,461,186.4,433,203.7,628,58.400000000000006,99,-0.30000000000000004,1748,-1.6,1902,25.799999999999997,2206,10.1,2262,3.4
구로구,구로3동,1,60,1225,249,4.5,233,58.2,345,25.0,328,1588.1,401,768.7,274,36.5,142,100.7,534,89.0,497,92.2,600,37.9,122,-0.9,1150,-1.9,1178,26.700000000000003,1222,5.8,1222,1.7
구로구,구로3동,2,20,2706,1642,22.1,173,42.599999999999994,205,20.5,227,1106.8,228,787.7,160,26.5,36,90.4,79,175.9,61,239.6,184,51.3,25,0.30000000000000004,600,-0.2,375,30.700000000000003,2450,5.1,2587,3.4
구로구,구로3동,2,30,3179,1551,18.9,409,45.5,413,18.8,495,1072.5,437,722.3,335,26.6,90,91.1,191,216.7,150,317.4,259,57.7,64,0.1,952,-0.4,574,28.7,2808,6.5,3037,3.4
구로구,구로3동,2,40,1865,411,9.6,242,43.7,300,17.0,358,908.9000000000001,379,598.2,201,23.700000000000003,110,83.2,186,170.89999999999998,137,272.6,324,43.1,83,-0.2,1022,-0.7,821,21.5,1680,8.2,1830,3.4
구로구,구로3동,2,50,2519,306,6.5,372,64.9,498,26.700000000000003,543,1377.6,630,842.2,383,36.1,95,108.69999999999999,408,151.2,381,221.0,779,42.6,65,-0.5,1991,-1.7,2066,21.7,2473,10.6,2501,3.4
구로구,구로3동,2,60,1418,368,2.9,414,40.1,614,18.6,598,844.6,733,564.7,512,24.9,234,89.69999999999999,750,69.5,716,101.3,849,31.1,219,-1.3,1348,-2.0,1365,32.5,1412,3.4,1416,0.0
구로구,구로4동,1,20,1911,411,35.0,165,46.3,267,20.200000000000003,243,1144.9,327,583.7,174,27.6,56,143.0,95,185.5,73,198.3,123,63.599999999999994,29,0.5,505,-0.30000000000000004,398,27.1,1696,6.199999999999999,1885,3.4
구로구,구로4동,1,30,2944,710,30.5,360,59.0,462,22.4,424,1665.7,517,795.0,340,32.9,145,133.8,348,248.0,296,271.3,355,65.19999999999999,102,0.30000000000000004,970,-0.4,844,29.6,2510,8.9,2901,3.4
구로구,구로4동,1,40,2681,460,20.4,362,59.4,546,22.0,439,1680.1,623,761.4,382,32.9,195,123.3,431,196.3,329,229.5,498,50.7,158,0.0,1492,-0.8,1528,20.6,2459,7.1,2668,3.4
구로구,구로4동,1,50,3875,618,10.2,521,84.2,744,30.700000000000003,657,2453.5,923,1060.4,548,46.300000000000004,226,140.2,795,161.3,720,175.0,1048,55.5,204,-0.4,3192,-1.7,3366,25.6,3818,12.5,3853,5.1
구로구,구로4동,1,60,1717,458,3.9,480,49.5,673,21.3,603,1343.2,773,658.3,532,31.4,249,100.2,870,73.8,872,86.2,918,36.5,237,-1.2,1642,-2.0,1683,15.5,1707,1.7,1710,1.7
구로구,구로4동,2,20,1995,510,21.5,114,49.2,208,21.9,183,1152.5,268,671.5,132,29.799999999999997,48,87.4,70,168.3,47,235.1,168,49.2,29,0.2,400,-0.2,346,29.5,1819,7.199999999999999,1937,3.4
구로구,구로4동,2,30,2481,567,18.9,285,48.5,307,18.2,400,1019.4000000000001,395,608.4,229,27.6,72,88.3,171,200.3,143,310.8,240,55.599999999999994,50,0.1,871,-0.5,551,28.9,2170,7.2,2396,3.4
구로구,구로4동,2,40,2361,372,9.5,399,47.1,473,17.0,556,887.3,659,568.4,399,26.8,145,83.1,279,161.3,255,272.7,501,46.2,95,-0.30000000000000004,1369,-0.8,1280,21.700000000000003,2142,6.699999999999999,2296,3.4
구로구,구로4동,2,50,4069,640,7.199999999999999,706,62.6,913,25.5,1000,1228.1,1199,743.1,780,36.9,196,111.19999999999999,775,138.9,711,190.8,1435,42.5,173,-0.4,3306,-1.7,3465,22.5,4033,11.6,4046,5.1
구로구,구로4동,2,60,2161,674,2.5,823,42.5,1094,18.1,1007,834.1,1209,510.9,895,25.7,382,94.4,1262,67.5,1327,97.8,1384,29.5,345,-1.3,2076,-1.9,2110,32.8,2156,10.0,2158,1.7
구로구,구로5동,1,20,2431,843,34.2,232,47.3,300,20.6,250,1234.3,329,715.2,214,28.6,34,140.6,100,199.0,82,196.8,149,63.2,22,0.6,564,-0.2,457,30.299999999999997,2091,7.800000000000001,2410,1.7
구로구,구로5동,1,30,3487,1005,26.7,324,60.7,464,22.700000000000003,363,1650.3,462,879.5999999999999,305,34.400000000000006,160,130.3,358,267.0,329,278.9,389,66.6,100,0.30000000000000004,1031,-0.30000000000000004,800,28.1,2862,7.6,3431,3.4
구로구,구로5동,1,40,2931,566,18.0,330,63.1,448,20.7,384,1768.2,478,769.3,323,34.7,181,122.5,418,225.2,360,263.4,501,55.4,139,0.1,1361,-0.7,1489,22.2,2542,8.399999999999999,2888,3.4
구로구,구로5동,1,50,3991,517,11.899999999999999,337,92.0,558,34.7,407,2673.8,666,1281.2,340,51.0,123,136.1,600,192.29999999999998,558,213.8,895,59.9,110,-0.2,2964,-1.5,3363,25.299999999999997,3885,11.4,3964,5.1
구로구,구로5동,1,60,1717,286,4.5,308,58.300000000000004,484,25.3,407,1650.3,558,758.5999999999999,341,36.6,149,98.0,627,81.5,664,96.1,763,33.4,126,-0.7000000000000001,1583,-1.9,1660,27.0,1715,6.7,1711,3.4
구로구,구로5동,2,20,2870,1102,24.0,150,49.7,193,21.6,173,1236.1,234,779.9,134,30.6,45,85.3,80,174.0,62,244.4,142,51.1,15,0.4,487,-0.1,300,30.0,2641,6.6,2715,3.4
구로구,구로5동,2,30,3350,908,19.1,351,49.7,367,19.4,402,1134.1,425,738.7,287,30.0,106,83.5,187,214.39999999999998,151,313.8,285,57.7,60,0.1,957,-0.30000000000000004,670,27.9,2988,6.6,3202,3.4
구로구,구로5동,2,40,2674,505,10.8,283,46.2,384,16.8,405,941.5,504,596.0,238,27.5,93,84.8,208,179.2,169,284.3,384,45.6,77,-0.1,1347,-0.7,1112,21.0,2491,6.9,2606,3.4
구로구,구로5동,2,50,4076,544,5.9,546,66.0,718,26.5,768,1387.7,862,871.5,519,39.3,138,106.1,566,157.4,498,218.2,1152,38.6,101,-0.5,3200,-1.7,3306,24.7,4016,8.9,4039,5.1
구로구,구로5동,2,60,2060,405,2.2,543,39.7,895,19.0,775,841.5,975,509.70000000000005,617,25.4,264,86.5,1047,62.400000000000006,972,93.1,1242,31.5,237,-1.2,1953,-2.0,2011,29.7,2048,5.5,2052,3.4
구로구,수궁동,1,20,1622,101,31.0,125,54.4,189,24.2,146,1416.8000000000002,230,749.7,125,31.7,22,139.8,96,177.0,91,199.60000000000002,124,61.400000000000006,7,0.6,443,-0.30000000000000004,419,26.299999999999997,1473,6.0,1597,3.4
구로구,수궁동,1,30,2246,211,26.8,182,66.30000000000001,263,25.0,195,1961.5,285,795.2,196,37.4,77,126.19999999999999,275,238.8,188,250.1,307,62.5,48,0.30000000000000004,785,-0.4,667,26.4,1981,7.2,2217,3.4
구로구,수궁동,1,40,1988,172,17.0,159,73.1,224,25.9,162,2173.7,248,885.0999999999999,157,38.4,115,127.69999999999999,256,214.3,224,268.7,368,53.1,82,0.0,1003,-0.6,1081,19.8,1764,8.2,1968,1.7
구로구,수궁동,1,50,2617,246,11.9,161,102.1,262,39.0,183,3042.7,306,1319.4,158,55.0,100,132.1,421,172.2,331,199.3,636,51.599999999999994,70,-0.1,2047,-1.7,2231,20.8,2577,9.799999999999999,2601,3.4
구로구,수궁동,1,60,1424,277,4.5,147,63.900000000000006,307,26.9,217,1818.6,374,806.9000000000001,195,38.5,144,99.0,606,84.3,595,97.1,647,32.7,130,-0.9,1339,-1.9,1392,28.9,1416,8.8,1421,1.7
구로구,수궁동,2,20,1534,106,20.299999999999997,76,57.5,104,24.4,82,1347.3000000000002,155,697.4000000000001,76,34.7,31,86.6,37,152.6,37,237.4,70,48.900000000000006,12,0.30000000000000004,300,-0.1,225,25.5,1449,4.5,1461,3.4
구로구,수궁동,2,30,2172,185,16.5,129,52.5,169,21.4,203,1198.1,229,675.6,106,31.299999999999997,67,84.8,120,195.0,97,312.6,199,54.2,14,0.1,776,-0.5,485,24.7,1970,8.1,2092,3.4
구로구,수궁동,2,40,1923,162,10.100000000000001,114,52.8,160,19.9,163,1014.5,232,593.5999999999999,101,29.8,48,82.5,154,157.3,99,276.20000000000005,285,41.0,48,-0.1,1025,-0.8,850,17.6,1794,7.6,1889,3.4
구로구,수궁동,2,50,2938,301,5.6,204,78.9,322,31.0,281,1508.8,389,886.3,190,44.9,102,102.4,423,143.4,359,217.3,851,39.2,79,-0.4,2360,-1.7,2484,18.2,2870,8.0,2918,5.1
구로구,수궁동,2,60,1644,401,2.5,253,47.2,498,21.2,376,899.0,625,519.5,332,29.8,247,92.3,863,60.5,803,100.6,979,31.6,221,-1.1,1571,-2.0,1603,14.5,1641,5.0,1638,3.4
구로구,신도림동,1,20,2026,156,31.9,143,46.0,222,20.799999999999997,174,1158.5,299,647.8,149,28.1,40,132.6,87,176.2,84,178.3,151,61.1,12,0.5,483,-0.2,511,23.8,1811,8.0,1992,3.4
구로구,신도림동,1,30,3482,412,25.9,283,62.5,344,23.799999999999997,317,1755.6,383,846.6,266,35.7,148,125.6,387,275.9,310,283.1,413,66.7,78,0.30000000000000004,975,-0.30000000000000004,973,27.6,2822,8.3,3420,3.4
구로구,신도림동,1,40,2991,209,17.1,220,68.2,315,22.2,259,2009.2,302,807.5,210,36.1,140,124.6,336,241.3,265,278.8,391,58.1,89,0.1,1212,-0.5,1430,20.0,2548,9.100000000000001,2941,3.4
구로구,신도림동,1,50,3493,198,11.6,210,99.5,300,35.8,273,2842.0,363,1322.0,201,53.1,110,132.9,419,213.4,390,228.7,621,58.7,75,-0.2,2447,-1.5,2873,23.1,3363,13.1,3474,5.1
구로구,신도림동,1,60,1626,196,4.3,189,60.3,391,25.7,276,1588.0,446,801.4000000000001,222,36.0,116,94.8,552,78.7,540,90.1,639,37.7,97,-0.7000000000000001,1483,-1.9,1577,24.200000000000003,1614,9.799999999999999,1619,3.4
구로구,신도림동,2,20,2239,199,21.4,103,49.9,156,21.5,137,1129.6999999999998,218,661.3,94,30.6,23,76.1,60,151.8,39,222.0,124,47.7,10,0.2,476,-0.2,428,25.7,2083,7.5,2135,3.4
구로구,신도림동,2,30,3780,412,15.8,318,48.400000000000006,379,20.9,425,1030.4,397,718.0,263,29.200000000000003,108,74.4,189,209.0,161,314.6,281,51.0,53,0.1,1130,-0.30000000000000004,756,25.299999999999997,3332,6.8,3556,3.4
구로구,신도림동,2,40,2948,198,8.7,315,44.2,318,17.2,458,923.2,399,608.0999999999999,214,25.4,107,77.1,187,177.4,140,280.2,351,40.3,67,-0.2,1374,-0.7,1090,18.9,2649,6.9,2835,3.4
구로구,신도림동,2,50,3750,219,5.5,297,64.8,442,26.4,510,1370.7,568,913.4,298,37.4,100,100.1,421,162.0,265,236.3,916,39.1,67,-0.6000000000000001,2790,-1.6,2980,19.3,3660,8.9,3691,5.1
구로구,신도림동,2,60,1735,270,2.4,350,37.8,573,18.4,529,889.0,676,582.5,392,23.4,179,82.0,790,66.4,688,95.7,978,26.1,151,-1.0,1617,-1.9,1682,15.9,1733,3.4,1734,1.7
구로구,오류1동,1,20,1528,559,33.2,125,50.8,179,21.799999999999997,155,1394.9,200,752.0999999999999,113,29.2,36,136.8,83,198.5,93,198.7,106,65.0,26,0.5,352,-0.2,294,28.1,1376,6.4,1485,3.4
구로구,오류1동,1,30,2225,681,25.5,195,63.5,304,23.299999999999997,192,1755.0,296,806.2,189,35.4,74,137.3,247,256.5,183,274.9,246,63.900000000000006,49,0.30000000000000004,775,-0.4,545,29.6,1902,7.800000000000001,2187,3.4
구로구,오류1동,1,40,1628,303,17.2,156,67.9,215,23.6,160,1999.1999999999998,204,815.2,156,37.1,83,126.0,202,207.60000000000002,179,266.20000000000005,287,52.599999999999994,53,0.1,782,-0.7,810,20.9,1455,7.199999999999999,1609,3.4
구로구,오류1동,1,50,2298,294,12.3,160,98.10000000000001,271,36.9,218,2897.3,328,1275.0,195,53.2,89,134.1,368,179.9,318,197.2,503,55.5,69,-0.1,1808,-1.7,1958,23.799999999999997,2250,17.1,2287,3.4
구로구,오류1동,1,60,1334,316,5.3,223,57.5,392,25.7,282,1579.5,468,745.8,280,34.8,132,96.8,605,77.0,564,86.39999999999999,637,34.0,125,-0.9,1244,-1.9,1297,16.1,1329,8.4,1331,1.7
구로구,오류1동,2,20,1751,689,19.4,96,53.5,113,22.3,103,1334.3,145,776.8,92,31.2,32,82.4,51,162.3,43,233.4,74,47.1,16,0.30000000000000004,331,-0.2,239,28.0,1658,5.800000000000001,1688,3.4
구로구,오류1동,2,30,1981,585,17.9,160,53.6,197,20.8,172,1186.7,228,711.5,143,31.8,52,89.4,122,210.4,87,320.9,183,57.1,29,0.1,591,-0.4,356,28.5,1767,6.7,1881,3.4
구로구,오류1동,2,40,1496,272,9.8,136,48.8,193,19.200000000000003,186,1000.3,230,605.7,137,28.9,53,83.80000000000001,102,163.8,77,269.2,216,41.1,38,-0.1,787,-0.7,673,20.799999999999997,1394,7.6,1471,3.4
구로구,오류1동,2,50,2493,331,6.8,211,72.0,389,28.5,323,1432.8,498,877.0,254,41.5,83,111.5,372,150.4,365,223.4,744,41.8,63,-0.30000000000000004,2035,-1.7,2068,18.700000000000003,2448,9.3,2473,5.1
구로구,오류1동,2,60,1556,436,3.0,375,44.0,619,18.4,503,875.8,726,536.6,473,26.4,248,89.8,820,62.8,791,100.1,971,32.3,212,-1.2,1484,-1.9,1507,25.0,1553,1.7,1550,3.4
구로구,오류2동,1,20,2541,489,29.4,187,50.3,300,23.4,237,1280.1,369,696.0,189,30.5,39,135.8,125,177.1,106,180.1,187,61.1,27,0.4,778,-0.4,590,24.6,2244,7.0,2498,3.4
구로구,오류2동,1,30,3930,682,27.2,292,67.4,411,25.1,309,1956.4,427,868.9000000000001,294,37.2,163,134.3,451,266.1,323,279.7,444,66.2,108,0.30000000000000004,1326,-0.4,1146,27.2,3259,8.3,3845,3.4
구로구,오류2동,1,40,3773,358,17.5,269,70.30000000000001,367,24.2,279,2130.3,384,834.2,279,37.2,153,127.4,415,221.5,360,268.2,565,55.1,112,0.1,1727,-0.7,1967,19.799999999999997,3325,8.5,3732,3.4
구로구,오류2동,1,50,4167,444,10.8,261,105.5,391,39.4,277,3140.8,414,1312.0,282,56.2,189,135.4,611,183.2,527,193.89999999999998,920,51.3,143,-0.2,3178,-1.7,3553,18.7,4045,12.2,4154,5.1
구로구,오류2동,1,60,2529,537,5.0,343,63.6,599,27.3,447,1742.8,712,788.5999999999999,403,37.7,262,98.4,1004,80.6,988,96.4,1170,37.2,249,-1.0,2356,-1.9,2472,23.4,2516,8.799999999999999,2523,3.4
구로구,오류2동,2,20,2605,650,19.200000000000003,136,53.5,202,23.1,153,1321.0,246,733.5,145,32.3,41,78.9,63,151.4,49,221.2,169,48.5,19,0.2,558,-0.2,443,24.8,2425,6.5,2504,3.4
구로구,오류2동,2,30,4120,668,15.1,290,49.0,315,20.8,337,1173.6,381,719.5,252,28.4,104,81.4,180,191.2,126,302.6,298,49.7,52,0.1,1411,-0.5,892,23.9,3658,6.8,3935,3.4
구로구,오류2동,2,40,3528,382,8.5,234,49.5,319,19.9,325,992.4,384,625.5999999999999,226,28.0,83,78.9,211,159.2,143,267.70000000000005,460,37.5,57,-0.1,1921,-0.8,1509,17.8,3205,7.7,3442,3.4
구로구,오류2동,2,50,4754,564,5.4,376,77.8,617,30.6,495,1466.3,724,871.6,388,44.0,175,105.80000000000001,670,144.3,550,213.10000000000002,1355,38.5,124,-0.4,3757,-1.7,4022,18.2,4687,11.7,4707,5.1
구로구,오류2동,2,60,2974,785,2.6,523,46.7,966,21.2,727,935.7,1123,556.6,675,28.8,412,88.5,1570,66.9,1448,93.9,1766,31.8,358,-1.1,2832,-2.0,2897,26.7,2957,9.9,2963,5.1
금천구,가산동,1,20,2502,1851,32.1,212,44.7,281,21.0,302,1279.3000000000002,304,842.9,218,25.200000000000003,62,138.9,185,208.5,153,209.9,209,62.5,38,0.4,538,-0.2,407,32.2,2128,6.9,2441,3.4
금천구,가산동,1,30,3199,2046,26.2,414,52.4,516,21.7,471,1517.9,519,884.0,416,29.0,181,132.5,421,253.2,375,265.8,490,64.3,112,0.2,1053,-0.4,778,32.4,2736,7.4,3141,3.4
금천구,가산동,1,40,2220,911,20.3,370,55.5,465,22.0,411,1866.2,508,900.0,377,29.9,168,117.0,393,222.8,323,246.6,509,54.0,120,-0.1,1146,-0.7,1081,21.700000000000003,2037,7.5,2196,3.4
금천구,가산동,1,50,3381,588,14.2,485,84.80000000000001,633,35.1,590,2689.2,736,1316.3,556,46.1,219,138.7,698,186.4,637,215.2,865,60.6,187,-0.30000000000000004,2610,-1.6,2829,21.6,3287,12.0,3362,5.1
금천구,가산동,1,60,1094,303,5.0,190,61.2,317,27.6,271,1636.5,371,784.1,257,38.4,118,102.8,429,78.3,444,110.19999999999999,506,41.1,105,-0.9,1025,-1.7999999999999998,1067,27.4,1088,9.2,1093,1.7
금천구,가산동,2,20,2170,1708,24.0,143,44.8,158,21.5,182,1146.1,186,879.6,141,26.3,40,86.8,77,183.7,65,251.5,121,52.2,30,0.30000000000000004,367,-0.1,210,31.7,1991,7.199999999999999,2076,3.4
금천구,가산동,2,30,1883,1135,19.5,179,46.7,214,20.4,233,1067.4,244,770.6,164,27.200000000000003,61,90.80000000000001,132,220.0,100,315.8,185,59.099999999999994,39,0.1,590,-0.4,343,30.6,1680,7.8999999999999995,1802,3.4
금천구,가산동,2,40,1546,564,11.600000000000001,181,44.7,233,18.799999999999997,268,917.0,306,665.8,185,24.8,84,89.6,209,179.6,145,281.1,296,47.5,56,-0.2,841,-0.7,694,23.3,1443,7.9,1510,3.4
금천구,가산동,2,50,2791,442,8.4,445,68.6,534,29.0,600,1403.0,682,909.8,478,37.0,159,112.9,521,161.8,462,226.9,911,45.800000000000004,110,-0.5,2206,-1.7,2275,24.0,2738,7.8,2777,5.1
금천구,가산동,2,60,1160,383,2.8000000000000003,317,44.0,456,20.3,438,819.8,522,529.1,397,24.8,136,93.6,557,59.400000000000006,541,98.1,708,28.8,128,-1.2,1090,-1.9,1118,26.1,1156,5.0,1153,3.4
금천구,독산1동,1,20,2972,1168,34.2,280,47.2,415,20.8,345,1232.1999999999998,458,729.0,313,26.4,72,145.3,160,207.3,144,209.39999999999998,222,64.7,32,0.5,727,-0.2,515,30.200000000000003,2643,6.9,2917,3.4
금천구,독산1동,1,30,3752,1319,27.1,317,61.900000000000006,409,23.1,365,1756.1,415,869.5,313,33.4,146,137.2,321,257.8,261,273.5,361,64.0,96,0.30000000000000004,1170,-0.30000000000000004,801,30.1,3171,8.0,3684,3.4
금천구,독산1동,1,40,2946,546,16.4,289,64.1,382,21.7,360,1922.6,445,772.5,314,33.2,164,121.2,425,216.9,329,249.10000000000002,533,53.7,114,0.1,1471,-0.7,1493,21.3,2705,7.6,2904,3.4
금천구,독산1동,1,50,3836,500,12.0,301,93.8,463,36.0,421,2773.0,564,1242.5,373,49.0,175,139.3,620,185.3,530,207.10000000000002,877,58.0,144,-0.2,2964,-1.7,3227,23.8,3746,9.9,3812,5.1
금천구,독산1동,1,60,1754,406,4.7,313,57.1,538,25.4,434,1477.5,607,695.6,407,32.7,213,100.3,744,76.0,739,91.1,812,36.6,192,-1.0,1662,-2.0,1707,25.8,1751,3.4,1751,3.4
금천구,독산1동,2,20,2537,1106,22.1,149,50.400000000000006,194,21.799999999999997,187,1143.0,236,778.6,169,29.3,41,84.2,67,173.2,56,246.0,132,49.9,17,0.4,457,-0.2,291,30.2,2368,6.2,2429,3.4
금천구,독산1동,2,30,2707,883,16.4,218,48.5,263,20.299999999999997,326,1059.9,312,692.0999999999999,219,28.2,65,81.6,127,198.7,93,302.1,192,50.4,28,0.1,853,-0.5,477,26.799999999999997,2411,7.1,2615,3.4
금천구,독산1동,2,40,2378,456,9.0,237,46.1,268,18.5,381,905.9,379,595.4000000000001,225,25.4,90,79.2,189,161.89999999999998,136,263.1,349,38.7,60,-0.2,1249,-0.7,1004,20.2,2223,6.6,2331,3.4
금천구,독산1동,2,50,3687,477,6.2,382,69.8,485,28.7,611,1296.6,721,895.7,422,37.6,92,109.6,490,149.7,396,215.1,1007,39.900000000000006,72,-0.4,2926,-1.7,3048,22.1,3629,10.8,3656,5.1
금천구,독산1동,2,60,2216,639,2.5,547,40.4,889,18.4,828,769.2,1043,494.0,741,23.8,346,89.3,1247,66.6,1157,98.5,1380,29.9,316,-1.3,2101,-1.9,2160,29.5,2209,5.0,2205,5.1
금천구,독산2동,1,20,1752,194,32.4,190,48.8,317,20.9,227,1148.0,404,695.5,256,26.5,30,149.5,111,203.5,105,212.10000000000002,146,66.6,11,0.5,479,-0.30000000000000004,369,29.299999999999997,1615,6.5,1697,3.4
금천구,독산2동,1,30,1827,350,29.900000000000002,188,65.6,263,24.5,236,1770.4,309,818.3,226,34.2,72,142.8,173,262.9,149,282.8,206,66.9,54,0.30000000000000004,630,-0.4,434,30.8,1604,8.3,1794,3.4
금천구,독산2동,1,40,2127,411,16.200000000000003,247,63.8,377,21.700000000000003,288,1652.6,437,713.2,303,32.3,137,129.2,298,187.39999999999998,242,234.5,386,48.099999999999994,100,0.0,1216,-0.7,1208,22.0,2002,7.1,2118,3.4
금천구,독산2동,1,50,3119,735,11.3,278,86.7,413,33.5,385,2441.2,564,1105.1,362,43.7,150,145.9,600,161.5,546,183.2,794,55.2,137,-0.30000000000000004,2618,-1.7,2711,20.4,3076,8.9,3101,3.4
금천구,독산2동,1,60,1158,302,4.3,213,52.8,369,23.7,328,1503.0,437,731.2,336,29.799999999999997,104,100.3,517,73.2,480,95.4,528,33.6,105,-0.8,1099,-2.0,1135,21.8,1154,0.0,1151,3.4
금천구,독산2동,2,20,1611,198,21.700000000000003,111,50.5,165,20.9,128,1054.7,221,629.8,145,28.5,17,83.1,54,164.0,33,235.39999999999998,96,49.2,5,0.30000000000000004,333,-0.2,197,29.4,1513,6.6,1546,3.4
금천구,독산2동,2,30,1573,282,18.3,139,47.2,189,19.9,214,954.4,246,653.9,166,26.0,56,92.4,97,196.0,70,306.8,151,53.7,27,0.1,553,-0.5,306,30.200000000000003,1371,6.7,1506,3.4
금천구,독산2동,2,40,2048,389,8.0,261,45.400000000000006,386,17.9,472,849.4,554,572.1,366,23.7,87,85.2,200,152.0,138,248.3,384,41.9,50,-0.30000000000000004,1172,-0.8,1035,21.1,1948,7.5,2016,3.4
금천구,독산2동,2,50,3104,739,6.4,385,61.7,539,25.4,728,1095.6,849,718.9,640,30.3,112,119.1,485,140.2,428,208.5,933,42.2,81,-0.4,2599,-1.7999999999999998,2587,21.4,3072,10.4,3090,5.1
금천구,독산2동,2,60,1489,446,2.6,398,41.2,642,19.2,602,877.8,730,536.6,607,23.6,233,92.9,850,72.7,786,95.9,915,33.4,213,-1.3,1430,-2.0,1442,21.0,1485,1.7,1483,1.7
금천구,독산3동,1,20,2190,408,29.8,236,51.9,321,20.5,276,1228.0,394,643.7,282,27.5,57,136.3,140,190.5,142,191.7,165,61.5,33,0.5,646,-0.4,468,29.0,1978,6.1,2146,3.4
금천구,독산3동,1,30,2729,625,27.5,289,63.2,412,23.700000000000003,357,1621.3,414,791.3,326,32.6,137,137.6,311,259.1,257,266.0,322,64.6,88,0.30000000000000004,910,-0.4,672,30.9,2430,8.0,2691,3.4
금천구,독산3동,1,40,2952,597,17.5,280,62.8,428,22.0,388,1813.0,550,754.1,372,31.0,171,127.3,443,204.9,345,259.0,583,54.0,137,0.1,1634,-0.7,1619,20.8,2738,8.1,2921,3.4
금천구,독산3동,1,50,4720,1029,12.0,492,85.4,690,33.1,720,2481.7,961,1090.9,639,43.0,175,140.2,875,157.70000000000002,847,178.8,1221,54.2,165,-0.2,3954,-1.7999999999999998,4096,20.7,4646,10.2,4707,5.1
금천구,독산3동,1,60,1694,391,4.0,330,56.7,529,24.8,454,1465.6,610,686.8,455,30.5,182,99.4,718,77.4,749,85.0,814,32.1,171,-1.0,1615,-2.0,1647,19.6,1683,12.6,1682,5.1
